athlete,athleteLabel,sportLabel,award,awardLabel,medalTypeLabel,year,countryLabel
http://www.wikidata.org/entity/Q211185,Владимир Евгеньевич Морозов,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q61413133,Глеб Олегович Лутфуллин,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q5219518,"Глейхенгауз, Даниил Маркович",фигурное катание,http://www.wikidata.org/entity/Q32310,заслуженный тренер,,,Россия
http://www.wikidata.org/entity/Q5219518,"Глейхенгауз, Даниил Маркович",фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q5219518,"Глейхенгауз, Даниил Маркович",фигурное катание,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,,Россия
http://www.wikidata.org/entity/Q942112,"Гурейро, Джонатан Францискович",фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q942112,"Гурейро, Джонатан Францискович",фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Австралия
http://www.wikidata.org/entity/Q131522469,Дарья Садкова,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q132643803,Дмитрий Евгеньев,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q56242352,Дэвид Нарижный,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q14756776,Евгения Армановна Медведева,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q198672,Евгения Максимовна Тарасова,фигурное катание,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,,Россия
http://www.wikidata.org/entity/Q198672,Евгения Максимовна Тарасова,фигурное катание,http://www.wikidata.org/entity/Q86003372,орден «Дуслык»,,,Россия
http://www.wikidata.org/entity/Q198672,Евгения Максимовна Тарасова,фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Россия
http://www.wikidata.org/entity/Q198672,Евгения Максимовна Тарасова,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q133868974,Егор Юрьевич Гончаров,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q452193,Екатерина Александровна Боброва,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q452193,Екатерина Александровна Боброва,фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Россия
http://www.wikidata.org/entity/Q123992045,Екатерина Николаевна Чикмарёва,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q457761,Елена Руслановна Ильиных,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q274396,Елизавета Сергеевна Туктамышева,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q274396,Елизавета Сергеевна Туктамышева,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q6968326,"Забияко, Наталья Александровна",фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q6968326,"Забияко, Наталья Александровна",фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Россия
http://www.wikidata.org/entity/Q6968326,"Забияко, Наталья Александровна",фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Эстония
http://www.wikidata.org/entity/Q6968326,"Забияко, Наталья Александровна",фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Эстония
http://www.wikidata.org/entity/Q61432839,Ирина Дмитриевна Хавронина,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q233527,Каролина Костнер,фигурное катание,http://www.wikidata.org/entity/Q3682699,Золотая цепь спортивных заслуг,,,Италия
http://www.wikidata.org/entity/Q551727,"Климов, Фёдор Александрович",фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q110647415,Княжук Илья Игоревич,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q44929,Кэйтлин Осмонд,фигурное катание,http://www.wikidata.org/entity/Q512464,орден Ньюфаундленда и Лабрадора,,,Канада
http://www.wikidata.org/entity/Q59416,"Леонова, Алёна Игоревна",фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q59416,"Леонова, Алёна Игоревна",фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,СССР
http://www.wikidata.org/entity/Q42276403,Максим Александрович Некрасов,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q57498678,Марк Кондратюк,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q57498678,Марк Кондратюк,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q123992233,Матвей Александрович Янченков,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q6849583,Михаил Сергеевич Коляда,фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Россия
http://www.wikidata.org/entity/Q134514246,Пасечник Елизавета Алексеевна,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q56606034,Пётр Гуменник,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q105723132,"Семененко, Евгений Станиславович",фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q7927042,"Синицина, Виктория Александровна",фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q723905,"Соловьёв, Дмитрий Владимирович",фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Россия
http://www.wikidata.org/entity/Q723905,"Соловьёв, Дмитрий Владимирович",фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q440649,"Столбова, Ксения Андреевна",фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q271546,Татьяна Андреевна Волосожар,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q271546,Татьяна Андреевна Волосожар,фигурное катание,http://www.wikidata.org/entity/Q18080423,орден «За заслуги перед Отечеством» IV степени,,,Россия
http://www.wikidata.org/entity/Q271546,Татьяна Андреевна Волосожар,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,,Украина
http://www.wikidata.org/entity/Q271546,Татьяна Андреевна Волосожар,фигурное катание,http://www.wikidata.org/entity/Q18080423,орден «За заслуги перед Отечеством» IV степени,,,Украина
http://www.wikidata.org/entity/Q981074,"Тен, Денис Юрьевич",фигурное катание,http://www.wikidata.org/entity/Q1862291,орден «Курмет»,,,Казахстан
http://www.wikidata.org/entity/Q233492,Тесса Вертью,фигурное катание,http://www.wikidata.org/entity/Q209896,почётная степень,,,Канада
http://www.wikidata.org/entity/Q4183590,Тиффани Загорски,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Франция
http://www.wikidata.org/entity/Q4183590,Тиффани Загорски,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Великобритания
http://www.wikidata.org/entity/Q4183590,Тиффани Загорски,фигурное катание,http://www.wikidata.org/entity/Q3843021,мастер спорта России международного класса,,,Россия
http://www.wikidata.org/entity/Q110647122,Хабибуллина Наталья Алексеевна,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q2036873,"Энберт, Александр Юрьевич",фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,,Россия
http://www.wikidata.org/entity/Q4262660,Юлия Вячеславовна Липницкая,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,,Россия
http://www.wikidata.org/entity/Q67258234,Юлия Сергеевна Артемьева,фигурное катание,http://www.wikidata.org/entity/Q9317276,мастер спорта России,,,Россия
http://www.wikidata.org/entity/Q231153,Джоанни Рошетт,фигурное катание,http://www.wikidata.org/entity/Q4377033,Премия Бобби Розенфельд,,2010,Канада
http://www.wikidata.org/entity/Q231153,Джоанни Рошетт,фигурное катание,http://www.wikidata.org/entity/Q17019057,Women of Distinction Awards,,2010,Канада
http://www.wikidata.org/entity/Q16264486,"Усманцева, Елизавета Алексеевна",фигурное катание,http://www.wikidata.org/entity/Q12120483,Мастер спорта Украины,,2012,Украина
http://www.wikidata.org/entity/Q917534,"Кацалапов, Никита Геннадьевич",фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,2014,Россия
http://www.wikidata.org/entity/Q917534,"Кацалапов, Никита Геннадьевич",фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,2014,Россия
http://www.wikidata.org/entity/Q1152111,Принцесса Како Акисино,фигурное катание,http://www.wikidata.org/entity/Q64735577,Большая лента ордена Драгоценной короны,,2014,Япония
http://www.wikidata.org/entity/Q597023,Юдзуру Ханю,фигурное катание,http://www.wikidata.org/entity/Q11605748,медаль Почёта с пурпурной лентой,,2014,Япония
http://www.wikidata.org/entity/Q11463509,Фука Косиба,фигурное катание,http://www.wikidata.org/entity/Q20982918,Blue Ribbon Awards for Best Newcomer,,2015,Япония
http://www.wikidata.org/entity/Q933246,Хавьер Фернандес,фигурное катание,http://www.wikidata.org/entity/Q29570455,Большой крест ордена Мадридского восстания,,2015,Испания
http://www.wikidata.org/entity/Q124608443,Karen Sandra Ghebbari,фигурное катание,http://www.wikidata.org/entity/Q55664002,Орден Национального вознаграждения,,2016,Франция
http://www.wikidata.org/entity/Q124608443,Karen Sandra Ghebbari,фигурное катание,http://www.wikidata.org/entity/Q55664002,Орден Национального вознаграждения,,2016,Марокко
http://www.wikidata.org/entity/Q933246,Хавьер Фернандес,фигурное катание,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,2016,Испания
http://www.wikidata.org/entity/Q933246,Хавьер Фернандес,фигурное катание,http://www.wikidata.org/entity/Q41834600,Золотая медаль Мадрида,,2017,Испания
http://www.wikidata.org/entity/Q350722,Адам Риппон,фигурное катание,http://www.wikidata.org/entity/Q604370,Time 100,,2018,США
http://www.wikidata.org/entity/Q4344606,Габриэла Пападакис,фигурное катание,http://www.wikidata.org/entity/Q13422138,кавалер ордена «За заслуги» (Франция),,2018,Франция
http://www.wikidata.org/entity/Q5616031,Гийом Сизерон,фигурное катание,http://www.wikidata.org/entity/Q13422138,кавалер ордена «За заслуги» (Франция),,2018,Франция
http://www.wikidata.org/entity/Q440940,Скотт Моир,фигурное катание,http://www.wikidata.org/entity/Q857933,Канадская Аллея славы,,2018,Канада
http://www.wikidata.org/entity/Q233492,Тесса Вертью,фигурное катание,http://www.wikidata.org/entity/Q857933,Канадская Аллея славы,,2018,Канада
http://www.wikidata.org/entity/Q597023,Юдзуру Ханю,фигурное катание,http://www.wikidata.org/entity/Q905670,премия Народного Почёта,,2018,Япония
http://www.wikidata.org/entity/Q597023,Юдзуру Ханю,фигурное катание,http://www.wikidata.org/entity/Q11605748,медаль Почёта с пурпурной лентой,,2018,Япония
http://www.wikidata.org/entity/Q7927042,"Синицина, Виктория Александровна",фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,2020,Россия
http://www.wikidata.org/entity/Q440940,Скотт Моир,фигурное катание,http://www.wikidata.org/entity/Q15278101,член ордена Канады,,2020,Канада
http://www.wikidata.org/entity/Q233492,Тесса Вертью,фигурное катание,http://www.wikidata.org/entity/Q15278101,член ордена Канады,,2020,Канада
http://www.wikidata.org/entity/Q37983439,Александра Трусова,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,2022,Россия
http://www.wikidata.org/entity/Q37983439,Александра Трусова,фигурное катание,http://www.wikidata.org/entity/Q19030539,медаль ордена «За заслуги перед Отечеством» I степени,,2022,Россия
http://www.wikidata.org/entity/Q4344606,Габриэла Пападакис,фигурное катание,http://www.wikidata.org/entity/Q10855271,кавалер ордена Почётного легиона,,2022,Франция
http://www.wikidata.org/entity/Q5616031,Гийом Сизерон,фигурное катание,http://www.wikidata.org/entity/Q10855271,кавалер ордена Почётного легиона,,2022,Франция
http://www.wikidata.org/entity/Q59800543,Камила Валиева,фигурное катание,http://www.wikidata.org/entity/Q791135,орден Дружбы,,2022,Россия
http://www.wikidata.org/entity/Q59800543,Камила Валиева,фигурное катание,http://www.wikidata.org/entity/Q86003372,орден «Дуслык»,,2022,Россия
http://www.wikidata.org/entity/Q59800543,Камила Валиева,фигурное катание,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,2022,Россия
http://www.wikidata.org/entity/Q917534,"Кацалапов, Никита Геннадьевич",фигурное катание,http://www.wikidata.org/entity/Q2268261,орден Почёта,,2022,Россия
http://www.wikidata.org/entity/Q6968975,Нейтан Чен,фигурное катание,http://www.wikidata.org/entity/Q604370,Time 100,,2022,США
http://www.wikidata.org/entity/Q597023,Юдзуру Ханю,фигурное катание,http://www.wikidata.org/entity/Q1000104,премия Кана Кикути,,2022,Япония
